LearningArea,YearLevel,AchievementResult,Gender
SCIENCE,04,N,M
SCIENCE,04,B,M
SCIENCE,04,C,M
SCIENCE,05,C,M
SCIENCE,05,D,F
SCIENCE,05,B,F
SCIENCE,05,D,F
SCIENCE,02,C,F
SCIENCE,02,C,F
SCIENCE,02,B,F
SCIENCE,02,C,M
SCIENCE,02,C,F
SCIENCE,06,A,M
SCIENCE,06,C,M
SCIENCE,06,D,F
SCIENCE,06,D,F
SCIENCE,06,D,M
SCIENCE,06,D,F
SCIENCE,01,A,M
SCIENCE,02,A,M
SCIENCE,02,B,M
SCIENCE,02,D,F
SCIENCE,01,B,F
SCIENCE,06,C,F
SCIENCE,06,C,M
SCIENCE,06,A,F
SCIENCE,PY,Exploring,M
SCIENCE,PY,Working,With
SCIENCE,PY,Applying,F
SCIENCE,04,C,M
SCIENCE,PY,Applying,M
SCIENCE,PY,Making,Connections
SCIENCE,PY,Making,Connections
SCIENCE,PY,Making,Connections
SCIENCE,PY,Making,Connections
SCIENCE,PY,Making,Connections
SCIENCE,PY,N,M
SCIENCE,02,B,F
SCIENCE,02,C,M
SCIENCE,02,C,F
SCIENCE,02,C,F
SCIENCE,06,C,F
SCIENCE,02,D,M
SCIENCE,PY,Making,Connections
SCIENCE,04,C,M
SCIENCE,04,C,M
SCIENCE,05,B,F
SCIENCE,05,C,M
SCIENCE,01,C,F
SCIENCE,04,B,F
SCIENCE,05,C,M
SCIENCE,12,C,F
SCIENCE,08,C,M
SCIENCE,11,B,M
SCIENCE,09,B,M
SCIENCE,09,C,M
SCIENCE,PY,Working,With
SCIENCE,04,C,M
SCIENCE,09,B,F
SCIENCE,02,C,M
SCIENCE,04,B,F
SCIENCE,08,C,F
SCIENCE,11,D,F
SCIENCE,05,D,M
SCIENCE,05,B,M
SCIENCE,01,B,M
SCIENCE,08,B,F
SCIENCE,02,B,M
SCIENCE,02,B,F
SCIENCE,01,B,F
SCIENCE,01,B,F
SCIENCE,01,C,F
SCIENCE,PY,Making,Connections
SCIENCE,PY,Applying,M
SCIENCE,12,A,M
SCIENCE,12,B,F
SCIENCE,01,C,M
SCIENCE,11,B,M
SCIENCE,07,C,F
SCIENCE,11,D,F
SCIENCE,04,A,F
SCIENCE,07,C,F
SCIENCE,07,C,F
SCIENCE,01,C,M
SCIENCE,PY,Making,Connections
SCIENCE,01,C,F
SCIENCE,05,B,M
SCIENCE,02,B,F
SCIENCE,01,C,F
SCIENCE,02,C,F
SCIENCE,04,C,M
SCIENCE,05,B,F
SCIENCE,PY,Exploring,M
SCIENCE,01,C,M
SCIENCE,09,N,M
SCIENCE,10,C,M
SCIENCE,07,A,F
SCIENCE,01,B,M
SCIENCE,01,C,F
SCIENCE,12,C,F
SCIENCE,04,C,M
SCIENCE,11,B,F
SCIENCE,05,B,F
SCIENCE,09,C,F
SCIENCE,12,A,F
SCIENCE,01,B,F
SCIENCE,01,A,F
SCIENCE,09,B,M
SCIENCE,12,A,M
SCIENCE,01,B,F
SCIENCE,PY,Working,With
SCIENCE,PY,Exploring,M
SCIENCE,01,D,F
SCIENCE,03,E,M
SCIENCE,09,D,M
SCIENCE,09,B,F
SCIENCE,04,D,M
SCIENCE,02,C,M
SCIENCE,02,C,F
SCIENCE,PY,Making,Connections
SCIENCE,02,C,M
SCIENCE,02,B,M
SCIENCE,08,B,M
SCIENCE,08,B,M
SCIENCE,04,D,M
SCIENCE,04,C,M
SCIENCE,04,D,M
SCIENCE,03,C,F
SCIENCE,03,C,F
SCIENCE,06,B,F
SCIENCE,05,B,F
SCIENCE,PY,Making,Connections
SCIENCE,06,A,M
SCIENCE,03,B,F
SCIENCE,PY,Exploring,M
SCIENCE,02,D,F
SCIENCE,02,D,M
SCIENCE,05,C,F
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,06,B,M
SCIENCE,06,C,F
SCIENCE,06,D,M
SCIENCE,06,C,M
SCIENCE,06,C,F
SCIENCE,03,N,M
SCIENCE,03,C,F
SCIENCE,03,D,F
SCIENCE,03,A,F
SCIENCE,03,D,F
SCIENCE,03,B,F
SCIENCE,03,C,F
SCIENCE,03,C,M
SCIENCE,03,D,M
SCIENCE,03,C,F
SCIENCE,03,B,F
SCIENCE,03,A,M
SCIENCE,04,D,F
SCIENCE,04,B,M
SCIENCE,04,C,M
SCIENCE,03,E,F
SCIENCE,03,B,M
SCIENCE,03,B,F
SCIENCE,03,B,F
SCIENCE,03,B,F
SCIENCE,03,C,M
SCIENCE,02,B,M
SCIENCE,02,A,F
SCIENCE,02,B,F
SCIENCE,06,C,M
SCIENCE,06,C,M
SCIENCE,06,C,M
SCIENCE,06,C,F
SCIENCE,06,A,M
SCIENCE,06,C,M
SCIENCE,06,B,M
SCIENCE,06,A,M
SCIENCE,06,B,F
SCIENCE,03,C,F
SCIENCE,03,D,M
SCIENCE,03,B,F
SCIENCE,04,D,M
SCIENCE,04,C,F
SCIENCE,05,C,M
SCIENCE,05,C,F
SCIENCE,04,C,F
SCIENCE,04,C,F
SCIENCE,03,B,F
SCIENCE,03,D,F
SCIENCE,03,D,M
SCIENCE,03,C,M
SCIENCE,02,B,M
SCIENCE,02,C,F
SCIENCE,02,A,M
SCIENCE,02,C,M
SCIENCE,06,B,F
SCIENCE,06,C,F
SCIENCE,06,C,F
SCIENCE,06,C,M
SCIENCE,06,A,M
SCIENCE,06,B,M
SCIENCE,06,C,M
SCIENCE,06,B,F
SCIENCE,06,B,F
SCIENCE,06,B,F
SCIENCE,06,A,M
SCIENCE,06,C,F
SCIENCE,06,A,M
SCIENCE,06,C,F
SCIENCE,06,A,F
SCIENCE,03,C,M
SCIENCE,03,C,F
SCIENCE,03,B,F
SCIENCE,04,A,M
SCIENCE,04,B,F
SCIENCE,04,C,F
SCIENCE,03,B,F
SCIENCE,03,B,F
SCIENCE,03,C,F
SCIENCE,02,D,M
SCIENCE,02,A,M
SCIENCE,06,C,M
SCIENCE,06,D,M
SCIENCE,06,D,M
SCIENCE,06,C,M
SCIENCE,06,C,M
SCIENCE,06,C,F
SCIENCE,06,A,F
SCIENCE,06,C,M
SCIENCE,06,C,F
SCIENCE,06,B,F
SCIENCE,04,B,M
SCIENCE,04,C,F
SCIENCE,04,B,F
SCIENCE,04,B,M
SCIENCE,04,D,F
SCIENCE,04,C,M
SCIENCE,04,D,F
SCIENCE,04,B,F
SCIENCE,04,C,F
SCIENCE,04,D,M
SCIENCE,05,A,F
SCIENCE,05,B,M
SCIENCE,05,B,M
SCIENCE,05,A,M
SCIENCE,05,C,F
SCIENCE,05,B,F
SCIENCE,06,A,M
SCIENCE,06,B,M
SCIENCE,05,B,F
SCIENCE,03,A,F
SCIENCE,03,C,F
SCIENCE,03,C,M
SCIENCE,03,D,F
SCIENCE,05,D,F
SCIENCE,05,A,F
SCIENCE,05,C,F
SCIENCE,05,D,M
SCIENCE,05,B,F
SCIENCE,06,N,M
SCIENCE,04,C,F
SCIENCE,04,B,M
SCIENCE,06,C,M
SCIENCE,06,B,M
SCIENCE,06,A,F
SCIENCE,03,D,F
SCIENCE,05,C,F
SCIENCE,PY,Becoming,Aware
SCIENCE,PY,Working,With
SCIENCE,09,C,F
SCIENCE,01,B,F
SCIENCE,01,E,F
SCIENCE,01,C,M
SCIENCE,05,C,F
SCIENCE,05,C,M
SCIENCE,05,B,F
SCIENCE,05,B,M
SCIENCE,01,E,M
SCIENCE,02,D,F
SCIENCE,03,B,M
SCIENCE,03,B,F
SCIENCE,03,D,F
SCIENCE,03,C,F
SCIENCE,03,C,F
SCIENCE,03,C,M
SCIENCE,05,C,F
SCIENCE,05,A,M
SCIENCE,05,B,F
SCIENCE,05,C,M
SCIENCE,06,A,F
SCIENCE,06,C,F
SCIENCE,06,B,F
SCIENCE,06,C,F
SCIENCE,06,E,M
SCIENCE,06,A,F
SCIENCE,06,C,M
SCIENCE,06,A,M
SCIENCE,06,C,M
SCIENCE,06,A,F
SCIENCE,06,B,F
SCIENCE,03,D,M
SCIENCE,03,B,F
SCIENCE,03,C,M
SCIENCE,03,C,F
SCIENCE,04,C,F
SCIENCE,05,D,M
SCIENCE,05,B,F
SCIENCE,05,C,M
SCIENCE,05,B,F
SCIENCE,05,C,F
SCIENCE,04,C,M
SCIENCE,04,A,F
SCIENCE,04,C,M
SCIENCE,03,E,F
SCIENCE,03,C,F
SCIENCE,03,C,M
SCIENCE,03,B,M
SCIENCE,03,B,M
SCIENCE,03,C,F
SCIENCE,03,B,M
SCIENCE,02,B,F
SCIENCE,06,C,M
SCIENCE,06,A,F
SCIENCE,06,A,F
SCIENCE,06,C,M
SCIENCE,06,C,M
SCIENCE,06,C,F
SCIENCE,06,C,M
SCIENCE,06,C,M
SCIENCE,06,A,F
SCIENCE,06,C,F
SCIENCE,06,A,M
SCIENCE,06,B,M
SCIENCE,03,A,F
SCIENCE,03,C,F
SCIENCE,03,A,F
SCIENCE,03,C,M
SCIENCE,04,C,F
SCIENCE,04,A,F
SCIENCE,03,C,F
SCIENCE,03,B,F
SCIENCE,03,D,F
SCIENCE,03,B,M
SCIENCE,03,C,M
SCIENCE,03,C,F
SCIENCE,02,A,F
SCIENCE,02,C,M
SCIENCE,02,B,M
SCIENCE,06,B,F
SCIENCE,06,C,F
SCIENCE,06,C,F
SCIENCE,06,B,F
SCIENCE,06,A,F
SCIENCE,06,B,F
SCIENCE,04,A,F
SCIENCE,04,B,F
SCIENCE,04,C,F
SCIENCE,04,A,F
SCIENCE,04,C,M
SCIENCE,09,B,F
SCIENCE,09,C,M
SCIENCE,03,D,M
SCIENCE,12,D,M
SCIENCE,11,B,F
SCIENCE,11,C,M
SCIENCE,06,B,M
SCIENCE,01,C,M
SCIENCE,01,B,F
SCIENCE,01,B,M
SCIENCE,01,C,M
SCIENCE,01,C,M
SCIENCE,PY,Applying,F
SCIENCE,PY,Working,With
SCIENCE,09,B,M
SCIENCE,10,D,M
SCIENCE,10,A,M
SCIENCE,10,B,M
SCIENCE,03,C,M
SCIENCE,03,N,M
SCIENCE,08,B,F
SCIENCE,04,B,F
SCIENCE,05,C,M
SCIENCE,04,B,M
SCIENCE,04,C,F
SCIENCE,02,C,M
SCIENCE,09,C,M
SCIENCE,01,C,F
SCIENCE,07,B,F
SCIENCE,07,A,F
SCIENCE,01,C,F
SCIENCE,PY,Becoming,Aware
SCIENCE,04,B,F
SCIENCE,12,B,M
SCIENCE,12,B,M
SCIENCE,07,B,M
SCIENCE,11,N,F
SCIENCE,02,C,F
SCIENCE,02,B,M
SCIENCE,07,A,M
SCIENCE,07,C,F
SCIENCE,01,C,M
SCIENCE,05,D,F
SCIENCE,06,C,F
SCIENCE,06,A,F
SCIENCE,06,B,M
SCIENCE,06,A,F
SCIENCE,06,B,M
SCIENCE,06,C,M
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Exploring,F
SCIENCE,03,C,M
SCIENCE,02,C,F
SCIENCE,12,B,M
SCIENCE,02,C,M
SCIENCE,10,B,M
SCIENCE,10,B,F
SCIENCE,07,C,F
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,12,B,F
SCIENCE,12,C,F
SCIENCE,02,C,M
SCIENCE,07,C,M
SCIENCE,06,B,M
SCIENCE,04,C,M
SCIENCE,07,C,F
SCIENCE,07,C,M
SCIENCE,02,B,M
SCIENCE,02,C,F
SCIENCE,01,B,F
SCIENCE,PY,Making,Connections
SCIENCE,04,C,M
SCIENCE,07,C,F
SCIENCE,09,B,M
SCIENCE,03,C,M
SCIENCE,07,B,F
SCIENCE,07,C,M
SCIENCE,06,B,F
SCIENCE,09,B,F
SCIENCE,09,C,F
SCIENCE,PY,Making,Connections
SCIENCE,PY,Making,Connections
SCIENCE,06,A,M
SCIENCE,06,C,F
SCIENCE,06,C,F
SCIENCE,09,D,F
SCIENCE,09,C,F
SCIENCE,04,C,M
SCIENCE,04,C,F
SCIENCE,07,C,M
SCIENCE,07,C,F
SCIENCE,04,C,M
SCIENCE,11,A,M
SCIENCE,09,D,M
SCIENCE,04,C,F
SCIENCE,04,C,M
SCIENCE,05,A,F
SCIENCE,07,C,F
SCIENCE,09,C,M
SCIENCE,04,B,F
SCIENCE,05,B,M
SCIENCE,12,D,M
SCIENCE,09,C,F
SCIENCE,09,A,F
SCIENCE,04,B,F
SCIENCE,12,A,F
SCIENCE,PY,Working,With
SCIENCE,04,A,F
SCIENCE,06,A,M
SCIENCE,06,A,M
SCIENCE,06,C,F
SCIENCE,09,D,F
SCIENCE,09,A,M
SCIENCE,09,C,M
SCIENCE,04,C,F
SCIENCE,01,C,M
SCIENCE,09,C,F
SCIENCE,03,C,F
SCIENCE,05,B,M
SCIENCE,03,C,F
SCIENCE,03,C,M
SCIENCE,06,A,M
SCIENCE,06,B,F
SCIENCE,03,B,M
SCIENCE,08,B,F
SCIENCE,07,C,M
SCIENCE,07,C,M
SCIENCE,07,B,F
SCIENCE,07,C,M
SCIENCE,10,C,M
SCIENCE,10,D,M
SCIENCE,07,B,M
SCIENCE,07,C,M
SCIENCE,03,D,F
SCIENCE,02,C,M
SCIENCE,04,B,M
SCIENCE,01,C,M
SCIENCE,03,C,M
SCIENCE,12,E,M
SCIENCE,12,C,F
SCIENCE,02,C,F
SCIENCE,09,B,M
SCIENCE,09,N,F
SCIENCE,01,C,F
SCIENCE,01,B,M
SCIENCE,PY,Applying,F
SCIENCE,PY,Working,With
SCIENCE,10,B,M
SCIENCE,10,C,M
SCIENCE,10,C,F
SCIENCE,03,D,F
SCIENCE,08,B,M
SCIENCE,12,C,M
SCIENCE,12,N,M
SCIENCE,04,C,M
SCIENCE,04,D,F
SCIENCE,04,B,F
SCIENCE,04,C,M
SCIENCE,05,C,F
SCIENCE,06,B,F
SCIENCE,06,C,F
SCIENCE,PY,Exploring,M
SCIENCE,05,B,F
SCIENCE,05,C,M
SCIENCE,05,D,M
SCIENCE,01,A,F
SCIENCE,05,A,M
SCIENCE,07,D,F
SCIENCE,10,C,M
SCIENCE,04,A,F
SCIENCE,04,C,M
SCIENCE,07,A,F
SCIENCE,07,B,F
SCIENCE,03,A,F
SCIENCE,03,C,F
SCIENCE,02,B,F
SCIENCE,09,B,M
SCIENCE,03,D,M
SCIENCE,03,C,M
SCIENCE,02,C,M
SCIENCE,09,B,M
SCIENCE,09,C,F
SCIENCE,05,B,M
SCIENCE,06,D,M
SCIENCE,06,C,M
SCIENCE,PY,Applying,F
SCIENCE,09,A,M
SCIENCE,10,B,F
SCIENCE,08,A,F
SCIENCE,06,D,M
SCIENCE,09,C,F
SCIENCE,04,D,M
SCIENCE,04,D,F
SCIENCE,06,C,F
SCIENCE,06,B,F
SCIENCE,06,C,M
SCIENCE,11,A,M
SCIENCE,11,B,M
SCIENCE,11,C,M
SCIENCE,04,C,F
SCIENCE,04,A,F
SCIENCE,09,C,F
SCIENCE,09,A,F
SCIENCE,01,B,M
SCIENCE,PY,Becoming,Aware
SCIENCE,12,B,M
SCIENCE,12,A,M
SCIENCE,02,B,F
SCIENCE,07,B,M
SCIENCE,07,D,M
SCIENCE,05,C,F
SCIENCE,PY,Making,Connections
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Applying,F
SCIENCE,PY,Making,Connections
SCIENCE,PY,Becoming,Aware
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Exploring,F
SCIENCE,PY,Exploring,F
SCIENCE,PY,Working,With
SCIENCE,PY,Applying,F
SCIENCE,PY,Making,Connections
SCIENCE,01,B,F
SCIENCE,01,B,M
SCIENCE,01,C,F
SCIENCE,01,C,F
SCIENCE,01,B,F
SCIENCE,01,B,F
SCIENCE,02,C,F
SCIENCE,02,C,M
SCIENCE,02,C,M
SCIENCE,02,B,M
SCIENCE,02,D,M
SCIENCE,06,B,F
SCIENCE,06,C,M
SCIENCE,06,B,F
SCIENCE,06,B,F
SCIENCE,06,C,M
SCIENCE,03,C,M
SCIENCE,03,C,F
SCIENCE,03,N,F
SCIENCE,03,N,M
SCIENCE,05,C,M
SCIENCE,05,B,M
SCIENCE,05,C,F
SCIENCE,05,D,M
SCIENCE,05,D,F
SCIENCE,02,A,M
SCIENCE,02,D,M
SCIENCE,02,C,M
SCIENCE,02,C,F
SCIENCE,01,B,M
SCIENCE,01,D,F
SCIENCE,01,B,F
SCIENCE,01,C,F
SCIENCE,01,C,F
SCIENCE,01,C,M
SCIENCE,01,C,F
SCIENCE,06,C,F
SCIENCE,02,C,M
SCIENCE,02,B,F
SCIENCE,02,C,F
SCIENCE,01,C,F
SCIENCE,01,B,M
SCIENCE,06,A,F
SCIENCE,06,C,F
SCIENCE,06,A,M
SCIENCE,06,A,F
SCIENCE,PY,Exploring,M
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,02,B,M
SCIENCE,04,C,M
SCIENCE,PY,Working,With
SCIENCE,PY,Exploring,F
SCIENCE,PY,Making,Connections
SCIENCE,PY,Working,With
SCIENCE,02,B,M
SCIENCE,02,B,M
SCIENCE,05,C,M
SCIENCE,05,C,M
SCIENCE,PY,Working,With
SCIENCE,05,C,M
SCIENCE,05,C,F
SCIENCE,05,C,F
SCIENCE,04,B,F
SCIENCE,PY,Working,With
SCIENCE,PY,Making,Connections
SCIENCE,PY,Making,Connections
SCIENCE,PY,Making,Connections
SCIENCE,PY,Working,With
SCIENCE,PY,N,M
SCIENCE,08,B,F
SCIENCE,07,C,F
SCIENCE,01,C,F
SCIENCE,09,C,M
SCIENCE,12,B,M
SCIENCE,04,A,M
SCIENCE,04,D,F
SCIENCE,12,C,M
SCIENCE,07,C,M
SCIENCE,02,B,F
SCIENCE,05,A,F
SCIENCE,01,C,M
SCIENCE,09,C,M
SCIENCE,09,B,M
SCIENCE,02,C,M
SCIENCE,03,C,F
SCIENCE,03,B,F
SCIENCE,11,B,F
SCIENCE,09,B,F
SCIENCE,09,C,M
SCIENCE,01,C,M
SCIENCE,03,D,M
SCIENCE,PY,Working,With
SCIENCE,PY,Applying,F
SCIENCE,PY,Applying,M
SCIENCE,10,A,M
SCIENCE,10,C,M
SCIENCE,02,C,F
SCIENCE,03,B,M
SCIENCE,03,C,F
SCIENCE,08,B,F
SCIENCE,08,C,F
SCIENCE,08,C,M
SCIENCE,08,C,M
SCIENCE,12,C,M
SCIENCE,04,C,F
SCIENCE,PY,Exploring,M
SCIENCE,PY,Exploring,F
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,06,B,M
SCIENCE,11,C,M
SCIENCE,04,C,M
SCIENCE,04,B,M
SCIENCE,04,C,F
SCIENCE,04,C,F
SCIENCE,04,C,M
SCIENCE,04,C,F
SCIENCE,PY,Becoming,Aware
SCIENCE,PY,Working,With
SCIENCE,06,C,F
SCIENCE,02,C,F
SCIENCE,02,C,M
SCIENCE,04,C,M
SCIENCE,02,A,M
SCIENCE,03,B,F
SCIENCE,03,C,M
SCIENCE,PY,Working,With
SCIENCE,PY,Making,Connections
SCIENCE,02,B,M
SCIENCE,06,A,M
SCIENCE,01,C,M
SCIENCE,02,C,M
SCIENCE,PY,Working,With
SCIENCE,11,C,M
SCIENCE,05,B,M
SCIENCE,02,C,M
SCIENCE,06,C,M
SCIENCE,06,A,F
SCIENCE,05,A,M
SCIENCE,02,C,M
SCIENCE,04,B,M
SCIENCE,07,B,M
SCIENCE,07,C,F
SCIENCE,07,C,F
SCIENCE,07,C,F
SCIENCE,06,D,M
SCIENCE,03,C,M
SCIENCE,02,D,M
SCIENCE,02,C,M
SCIENCE,07,C,F
SCIENCE,03,B,F
SCIENCE,02,D,F
SCIENCE,04,C,M
SCIENCE,02,B,F
SCIENCE,02,B,F
SCIENCE,12,A,M
SCIENCE,02,C,F
SCIENCE,02,C,M
SCIENCE,04,C,F
SCIENCE,04,C,M
SCIENCE,04,C,M
SCIENCE,04,B,M
SCIENCE,04,C,M
SCIENCE,04,B,F
SCIENCE,04,D,M
SCIENCE,PY,Making,Connections
SCIENCE,04,C,F
SCIENCE,04,C,M
SCIENCE,04,C,M
SCIENCE,04,B,M
SCIENCE,04,D,F
SCIENCE,04,B,F
SCIENCE,03,A,F
SCIENCE,03,C,M
SCIENCE,03,B,M
SCIENCE,03,C,M
SCIENCE,03,B,M
SCIENCE,03,E,F
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Exploring,F
SCIENCE,PY,Working,With
SCIENCE,PY,Making,Connections
SCIENCE,06,B,F
SCIENCE,06,C,M
SCIENCE,06,B,M
SCIENCE,06,C,M
SCIENCE,06,A,M
SCIENCE,PY,Exploring,M
SCIENCE,05,C,M
SCIENCE,05,B,M
SCIENCE,08,C,F
SCIENCE,06,B,F
SCIENCE,06,B,F
SCIENCE,10,B,M
SCIENCE,10,A,F
SCIENCE,07,D,M
SCIENCE,06,A,F
SCIENCE,PY,Exploring,F
SCIENCE,03,B,M
SCIENCE,PY,Working,With
SCIENCE,03,D,M
SCIENCE,12,C,M
SCIENCE,09,C,M
SCIENCE,06,B,F
SCIENCE,06,C,M
SCIENCE,01,D,M
SCIENCE,01,D,F
SCIENCE,07,D,F
SCIENCE,01,B,F
SCIENCE,01,B,M
SCIENCE,06,B,M
SCIENCE,06,C,M
SCIENCE,12,B,F
SCIENCE,06,A,M
SCIENCE,06,B,F
SCIENCE,PY,Applying,M
SCIENCE,03,B,M
SCIENCE,PY,Working,With
SCIENCE,03,C,M
SCIENCE,03,C,M
SCIENCE,12,C,M
SCIENCE,03,C,M
SCIENCE,03,B,F
SCIENCE,03,C,M
SCIENCE,PY,Exploring,M
SCIENCE,PY,Applying,M
SCIENCE,PY,Working,With
SCIENCE,PY,Applying,M
SCIENCE,01,C,F
SCIENCE,01,C,F
SCIENCE,01,C,M
SCIENCE,PY,Making,Connections
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Making,Connections
SCIENCE,PY,Working,With
SCIENCE,01,B,F
SCIENCE,01,B,F
SCIENCE,01,B,M
SCIENCE,01,D,M
SCIENCE,01,C,M
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Making,Connections
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,04,C,M
SCIENCE,04,C,F
SCIENCE,06,C,F
SCIENCE,06,C,M
SCIENCE,06,A,M
SCIENCE,06,B,F
SCIENCE,06,C,M
SCIENCE,PY,Becoming,Aware
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,05,C,F
SCIENCE,05,B,F
SCIENCE,03,B,M
SCIENCE,03,C,M
SCIENCE,03,C,M
SCIENCE,03,B,F
SCIENCE,03,C,F
SCIENCE,03,B,F
SCIENCE,03,C,M
SCIENCE,03,C,M
SCIENCE,03,C,F
SCIENCE,03,C,M
SCIENCE,03,A,M
SCIENCE,03,C,F
SCIENCE,01,C,F
SCIENCE,PY,Exploring,M
SCIENCE,PY,Working,With
SCIENCE,PY,Making,Connections
SCIENCE,PY,Making,Connections
SCIENCE,PY,Working,With
SCIENCE,03,B,F
SCIENCE,03,B,F
SCIENCE,03,C,M
SCIENCE,03,C,M
SCIENCE,03,B,F
SCIENCE,03,C,M
SCIENCE,03,C,F
SCIENCE,03,A,F
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Making,Connections
SCIENCE,PY,Exploring,F
SCIENCE,03,C,F
SCIENCE,03,C,M
SCIENCE,03,B,F
SCIENCE,03,C,M
SCIENCE,03,B,M
SCIENCE,03,A,F
SCIENCE,PY,Working,With
SCIENCE,PY,Exploring,M
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Becoming,Aware
SCIENCE,PY,Working,With
SCIENCE,PY,Becoming,Aware
SCIENCE,02,C,M
SCIENCE,03,C,F
SCIENCE,01,B,F
SCIENCE,01,C,M
SCIENCE,01,C,M
SCIENCE,01,C,F
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,02,C,F
SCIENCE,02,C,F
SCIENCE,03,A,F
SCIENCE,PY,N,F
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Working,With
SCIENCE,PY,Making,Connections
SCIENCE,PY,Making,Connections
SCIENCE,06,C,F
SCIENCE,06,D,F
SCIENCE,06,C,F
SCIENCE,06,C,F
SCIENCE,01,B,F
SCIENCE,01,C,M
SCIENCE,01,B,F
SCIENCE,01,C,F
SCIENCE,03,C,F
SCIENCE,03,B,M
SCIENCE,03,D,M
SCIENCE,04,C,F
SCIENCE,PY,Making,Connections
SCIENCE,PY,Working,With
SCIENCE,04,C,M
SCIENCE,05,C,F
SCIENCE,05,B,M
SCIENCE,05,B,M
SCIENCE,05,C,M
SCIENCE,05,D,M
SCIENCE,05,C,F
SCIENCE,05,C,M
SCIENCE,06,C,F
SCIENCE,06,B,F
SCIENCE,06,C,M
SCIENCE,03,B,M
SCIENCE,03,B,M
SCIENCE,04,C,M
SCIENCE,06,C,F
SCIENCE,06,E,M
SCIENCE,06,C,F
SCIENCE,03,D,F
SCIENCE,03,C,F
SCIENCE,03,C,F
SCIENCE,04,A,F
SCIENCE,04,A,M
SCIENCE,04,A,F
SCIENCE,04,A,F
SCIENCE,03,C,M
SCIENCE,03,D,M
SCIENCE,06,C,F
SCIENCE,06,D,M
SCIENCE,08,A,M
SCIENCE,05,B,M
SCIENCE,01,B,F
SCIENCE,04,B,M
SCIENCE,06,E,M
SCIENCE,06,A,M
SCIENCE,05,C,F
SCIENCE,07,C,M
SCIENCE,02,C,M
SCIENCE,10,C,F
SCIENCE,01,C,F
SCIENCE,01,C,M
SCIENCE,02,C,F
SCIENCE,03,C,F
SCIENCE,PY,Working,With
SCIENCE,PY,Exploring,M
SCIENCE,04,C,M
SCIENCE,11,B,M
SCIENCE,02,A,M
SCIENCE,02,C,F
SCIENCE,05,B,F
SCIENCE,01,B,F
SCIENCE,01,C,M
SCIENCE,05,C,M
SCIENCE,05,C,F
SCIENCE,06,C,M
SCIENCE,06,A,F
SCIENCE,06,D,M
SCIENCE,05,B,M
SCIENCE,05,B,F
SCIENCE,05,C,M
SCIENCE,05,B,M
SCIENCE,03,B,F
SCIENCE,03,B,F
SCIENCE,03,C,M
SCIENCE,03,C,M
SCIENCE,03,C,F
SCIENCE,03,A,F
SCIENCE,03,C,F
SCIENCE,04,D,F
SCIENCE,04,C,F
SCIENCE,01,B,M
SCIENCE,01,C,M
SCIENCE,01,C,M
SCIENCE,02,C,M
SCIENCE,04,D,F
SCIENCE,04,B,F
SCIENCE,04,A,F
SCIENCE,04,C,M
SCIENCE,04,A,M
SCIENCE,04,B,F
SCIENCE,04,B,M
SCIENCE,04,A,F
SCIENCE,02,A,M
SCIENCE,02,C,M
SCIENCE,02,C,F
SCIENCE,02,C,F
SCIENCE,02,C,F
SCIENCE,02,A,F
SCIENCE,02,A,M
SCIENCE,04,D,M
SCIENCE,04,D,M
SCIENCE,04,N,M
SCIENCE,05,B,F
SCIENCE,05,B,F
SCIENCE,05,N,M
SCIENCE,05,D,F
SCIENCE,05,N,F
SCIENCE,05,C,M
SCIENCE,05,C,M
SCIENCE,05,C,M
SCIENCE,01,C,M
SCIENCE,01,C,M
SCIENCE,02,B,M
SCIENCE,02,B,M
SCIENCE,02,A,F
SCIENCE,05,C,M
SCIENCE,05,B,F
SCIENCE,06,C,F
SCIENCE,06,C,F
SCIENCE,06,C,M
SCIENCE,04,C,F
SCIENCE,04,N,M
SCIENCE,06,C,M
SCIENCE,06,C,F
SCIENCE,05,A,M
